Order_ID,Date,Customer_ID,Product_ID,Channel,Quantity,Unit_Price,Total_Sales
O007152,2025-01-18,C00949,P0018,Online,1,13788,13788
O007153,2025-01-27,C00835,P0014,Online,4,6081,24324
O007154,2026-01-13,C00371,P0128,Online,5,4533,22665
O007155,2025-01-07,C00382,P0186,Online,2,10994,21988
O007156,2025-12-07,C00296,P0039,Marketplace,3,12439,37317
O007157,2025-12-27,C00700,P0042,Store,2,8548,17096
O007158,2025-01-07,C00691,P0009,Store,1,13461,13461
O007159,2025-07-06,C00927,P0159,Marketplace,4,6728,26912
O007160,2025-12-12,C00710,P0069,Mobile App,4,3670,14680
O007161,2026-03-21,C00614,P0164,Marketplace,2,3125,6250
O007162,2026-03-20,C00767,P0083,Marketplace,5,4181,20905
O007163,2025-05-11,C00852,P0192,Store,3,7661,22983
O007164,2025-07-16,C00680,P0089,Mobile App,2,1193,2386
O007165,2025-01-29,C00289,P0172,Online,2,11082,22164
O007166,2025-02-27,C00358,P0104,Store,3,3766,11298
O007167,2025-01-21,C00964,P0113,Mobile App,3,10347,31041
O007168,2025-05-03,C00470,P0024,Store,2,10615,21230
O007169,2026-02-12,C00770,P0114,Marketplace,4,10970,43880
O007170,2026-01-30,C00803,P0190,Marketplace,5,600,3000
O007171,2025-02-28,C00762,P0098,Marketplace,5,6858,34290
O007172,2026-03-05,C00543,P0197,Mobile App,1,3785,3785
O007173,2026-01-28,C00091,P0088,Marketplace,4,11232,44928
O007174,2025-12-03,C00048,P0078,Mobile App,5,3950,19750
O007175,2025-11-12,C00741,P0134,Marketplace,3,14062,42186
O007176,2025-02-10,C00282,P0133,Mobile App,5,8480,42400
O007177,2025-01-18,C00528,P0151,Online,5,14641,73205
O007178,2025-09-15,C00411,P0055,Store,3,8401,25203
O007179,2025-12-12,C00365,P0073,Marketplace,1,2182,2182
O007180,2025-06-19,C00028,P0066,Marketplace,3,2303,6909
O007181,2025-05-13,C00383,P0054,Store,2,12030,24060
O007182,2026-05-14,C00452,P0082,Online,2,9034,18068
O007183,2025-02-16,C00709,P0025,Online,1,6265,6265
O007184,2025-07-10,C00820,P0180,Online,5,6853,34265
O007185,2025-07-30,C00694,P0137,Marketplace,3,12834,38502
O007186,2025-10-11,C00685,P0131,Mobile App,5,11957,59785
O007187,2026-02-24,C00170,P0153,Online,2,13018,26036
O007188,2026-02-28,C00591,P0063,Marketplace,3,1149,3447
O007189,2025-12-07,C00215,P0031,Online,5,11416,57080
O007190,2026-01-06,C00712,P0169,Store,4,4373,17492
O007191,2025-12-21,C00960,P0167,Online,3,7349,22047
O007192,2026-03-29,C00160,P0195,Store,1,2617,2617
O007193,2025-05-16,C00159,P0169,Mobile App,4,4373,17492
O007194,2025-12-06,C00955,P0158,Store,4,3852,15408
O007195,2026-03-12,C00340,P0003,Mobile App,3,12266,36798
O007196,2026-02-26,C00589,P0140,Marketplace,2,9389,18778
O007197,2026-01-03,C00625,P0141,Store,1,1432,1432
O007198,2025-08-29,C00996,P0017,Mobile App,3,1491,4473
O007199,2025-05-24,C00458,P0156,Mobile App,5,3844,19220
O007200,2025-05-31,C00179,P0099,Store,1,3702,3702
O007201,2025-09-04,C00739,P0117,Mobile App,1,2344,2344
O007202,2026-02-11,C00901,P0175,Store,4,5544,22176
O007203,2025-08-09,C00081,P0021,Marketplace,3,12865,38595
O007204,2025-06-22,C00549,P0047,Online,4,6452,25808
O007205,2026-02-14,C00148,P0070,Store,3,11880,35640
O007206,2026-03-19,C00966,P0109,Marketplace,4,14148,56592
O007207,2025-09-23,C00665,P0159,Marketplace,5,6728,33640
O007208,2025-09-26,C00473,P0151,Marketplace,5,14641,73205
O007209,2025-05-23,C00338,P0085,Mobile App,3,10996,32988
O007210,2026-05-10,C00071,P0116,Store,3,4110,12330
O007211,2025-03-01,C00941,P0072,Store,1,7377,7377
O007212,2025-12-21,C00219,P0185,Marketplace,5,13204,66020
O007213,2026-05-08,C00617,P0001,Marketplace,3,609,1827
O007214,2025-06-20,C00680,P0047,Online,4,6452,25808
O007215,2025-04-17,C00258,P0179,Marketplace,5,10284,51420
O007216,2025-11-05,C00028,P0064,Online,5,1603,8015
O007217,2026-03-07,C00541,P0040,Mobile App,3,14909,44727
O007218,2025-11-06,C00249,P0076,Marketplace,4,9841,39364
O007219,2025-07-28,C00122,P0185,Online,3,13204,39612
O007220,2025-10-11,C00823,P0093,Marketplace,4,4763,19052
O007221,2025-12-26,C00944,P0035,Store,2,3683,7366
O007222,2025-01-15,C00674,P0016,Marketplace,4,8985,35940
O007223,2025-05-10,C00531,P0086,Online,5,7139,35695
O007224,2025-02-22,C00388,P0081,Online,2,11160,22320
O007225,2025-08-19,C00651,P0034,Mobile App,2,3656,7312
O007226,2025-01-28,C00219,P0062,Marketplace,2,14596,29192
O007227,2026-02-18,C00907,P0173,Marketplace,2,11068,22136
O007228,2025-07-31,C00651,P0018,Store,5,13788,68940
O007229,2025-08-22,C00894,P0073,Mobile App,3,2182,6546
O007230,2026-03-18,C00065,P0108,Online,2,1131,2262
O007231,2025-04-18,C00557,P0034,Online,1,3656,3656
O007232,2026-03-10,C00191,P0126,Marketplace,5,11142,55710
O007233,2026-04-09,C00405,P0139,Marketplace,1,9238,9238
O007234,2025-12-23,C00904,P0020,Mobile App,3,950,2850
O007235,2026-03-18,C00523,P0089,Mobile App,5,1193,5965
O007236,2025-07-12,C00238,P0132,Mobile App,4,11463,45852
O007237,2025-12-29,C00854,P0111,Mobile App,3,6815,20445
O007238,2026-04-22,C00030,P0021,Store,5,12865,64325
O007239,2025-12-15,C00535,P0161,Store,5,5953,29765
O007240,2025-02-08,C00961,P0087,Store,2,14353,28706
O007241,2025-12-27,C00554,P0170,Marketplace,5,227,1135
O007242,2025-01-22,C00934,P0111,Mobile App,5,6815,34075
O007243,2025-07-19,C00604,P0158,Mobile App,3,3852,11556
O007244,2025-09-14,C00912,P0045,Store,5,13177,65885
O007245,2025-05-27,C00460,P0178,Online,5,11297,56485
O007246,2025-01-23,C00249,P0085,Online,2,10996,21992
O007247,2026-03-06,C00691,P0172,Store,2,11082,22164
O007248,2025-10-12,C00888,P0158,Marketplace,5,3852,19260
O007249,2025-04-18,C00764,P0024,Store,2,10615,21230
O007250,2026-03-21,C00443,P0005,Marketplace,2,688,1376
O007251,2025-05-31,C00130,P0134,Marketplace,4,14062,56248
O007252,2025-10-07,C00399,P0192,Store,4,7661,30644
O007253,2025-12-26,C00680,P0110,Mobile App,5,9949,49745
O007254,2025-03-15,C00542,P0048,Marketplace,4,8869,35476
O007255,2025-01-15,C00740,P0190,Store,4,600,2400
O007256,2025-09-16,C00935,P0039,Marketplace,1,12439,12439
O007257,2025-04-26,C00852,P0115,Mobile App,5,4472,22360
O007258,2026-05-05,C00762,P0113,Online,1,10347,10347
O007259,2025-12-07,C00550,P0105,Store,2,12454,24908
O007260,2025-11-23,C00649,P0057,Mobile App,3,13989,41967
O007261,2025-09-03,C00249,P0194,Mobile App,3,8299,24897
O007262,2025-04-09,C00977,P0109,Store,2,14148,28296
O007263,2025-11-26,C00731,P0116,Online,4,4110,16440
O007264,2025-06-19,C00219,P0015,Mobile App,3,13423,40269
O007265,2025-12-28,C00599,P0136,Marketplace,3,922,2766
O007266,2026-04-28,C00129,P0056,Marketplace,1,14462,14462
O007267,2025-03-29,C00564,P0057,Mobile App,2,13989,27978
O007268,2025-06-09,C00727,P0115,Store,1,4472,4472
O007269,2026-01-26,C00745,P0066,Store,1,2303,2303
O007270,2025-06-22,C00298,P0085,Marketplace,3,10996,32988
O007271,2026-01-07,C00809,P0134,Store,5,14062,70310
O007272,2026-04-02,C00938,P0149,Marketplace,4,10368,41472
O007273,2025-05-31,C00107,P0167,Online,1,7349,7349
O007274,2026-05-13,C00572,P0107,Online,4,8438,33752
O007275,2025-08-04,C00653,P0093,Mobile App,5,4763,23815
O007276,2025-04-30,C00541,P0103,Marketplace,4,2736,10944
O007277,2025-11-08,C00011,P0088,Mobile App,4,11232,44928
O007278,2025-12-10,C00950,P0072,Mobile App,5,7377,36885
O007279,2025-09-13,C00765,P0192,Store,4,7661,30644
O007280,2025-12-31,C00183,P0054,Online,2,12030,24060
O007281,2025-05-26,C00558,P0177,Mobile App,2,7088,14176
O007282,2025-08-27,C00941,P0091,Marketplace,5,3339,16695
O007283,2025-12-04,C00870,P0008,Marketplace,1,3811,3811
O007284,2025-12-13,C00630,P0042,Mobile App,2,8548,17096
O007285,2026-03-07,C00608,P0081,Mobile App,5,11160,55800
O007286,2025-05-21,C00033,P0041,Marketplace,4,6130,24520
O007287,2025-11-22,C00569,P0106,Mobile App,1,1021,1021
O007288,2025-02-13,C00132,P0053,Online,1,2791,2791
O007289,2025-10-22,C00524,P0058,Online,2,2704,5408
O007290,2025-05-04,C00739,P0178,Marketplace,1,11297,11297
O007291,2025-03-15,C00558,P0024,Store,4,10615,42460
O007292,2025-08-06,C00563,P0064,Online,3,1603,4809
O007293,2026-02-01,C00078,P0083,Online,5,4181,20905
O007294,2026-04-30,C00120,P0139,Mobile App,1,9238,9238
O007295,2025-08-23,C00287,P0056,Store,2,14462,28924
O007296,2025-08-23,C00022,P0084,Store,4,3319,13276
O007297,2025-09-09,C00170,P0163,Marketplace,4,652,2608
O007298,2026-04-20,C00391,P0019,Mobile App,3,9659,28977
O007299,2025-12-04,C00636,P0156,Mobile App,4,3844,15376
O007300,2025-12-08,C00920,P0119,Mobile App,5,352,1760
O007301,2025-06-24,C00582,P0091,Mobile App,4,3339,13356
O007302,2025-07-09,C01000,P0157,Mobile App,5,5928,29640
O007303,2025-06-15,C00919,P0007,Store,3,9395,28185
O007304,2025-03-10,C00577,P0177,Online,4,7088,28352
O007305,2025-06-03,C00527,P0114,Mobile App,1,10970,10970
O007306,2025-10-14,C00230,P0074,Mobile App,1,1249,1249
O007307,2025-03-09,C00757,P0042,Mobile App,3,8548,25644
O007308,2026-04-28,C00465,P0037,Store,1,2540,2540
O007309,2025-07-21,C00666,P0199,Mobile App,1,14099,14099
O007310,2025-11-09,C00645,P0025,Store,1,6265,6265
O007311,2026-03-03,C00930,P0024,Mobile App,3,10615,31845
O007312,2025-12-30,C00303,P0126,Mobile App,3,11142,33426
O007313,2026-02-16,C00210,P0039,Online,1,12439,12439
O007314,2025-08-31,C00646,P0171,Marketplace,2,6167,12334
O007315,2026-03-28,C00269,P0196,Marketplace,5,14825,74125
O007316,2025-09-20,C00749,P0052,Store,1,2027,2027
O007317,2025-04-07,C00843,P0077,Mobile App,1,1363,1363
O007318,2025-03-30,C00741,P0175,Online,2,5544,11088
O007319,2026-03-26,C00293,P0044,Online,3,2704,8112
O007320,2025-10-26,C00206,P0189,Marketplace,2,3880,7760
O007321,2025-11-26,C00856,P0060,Online,3,10013,30039
O007322,2025-02-16,C00181,P0148,Online,3,5994,17982
O007323,2025-07-05,C00736,P0142,Store,1,9138,9138
O007324,2025-10-20,C00325,P0091,Online,4,3339,13356
O007325,2025-05-25,C00948,P0182,Marketplace,1,7243,7243
O007326,2025-02-15,C00140,P0156,Store,3,3844,11532
O007327,2025-06-04,C00417,P0040,Online,3,14909,44727
O007328,2026-04-06,C00609,P0023,Online,5,6427,32135
O007329,2026-02-14,C00310,P0030,Store,2,4622,9244
O007330,2025-12-30,C00376,P0068,Marketplace,5,8845,44225
O007331,2025-04-20,C00616,P0018,Marketplace,2,13788,27576
O007332,2026-04-02,C00473,P0178,Marketplace,2,11297,22594
O007333,2025-02-14,C00191,P0140,Marketplace,4,9389,37556
O007334,2026-02-24,C00132,P0062,Online,3,14596,43788
O007335,2025-03-19,C00027,P0197,Store,1,3785,3785
O007336,2026-03-29,C00713,P0159,Store,1,6728,6728
O007337,2025-04-25,C00041,P0129,Online,1,12363,12363
O007338,2026-03-16,C00313,P0075,Online,5,9838,49190
O007339,2025-09-27,C00974,P0042,Online,5,8548,42740
O007340,2025-11-27,C00541,P0143,Online,5,9743,48715
O007341,2025-12-13,C00423,P0149,Mobile App,4,10368,41472
O007342,2025-04-07,C00120,P0093,Online,2,4763,9526
O007343,2026-03-21,C00605,P0174,Online,5,8508,42540
O007344,2025-02-05,C00687,P0132,Store,2,11463,22926
O007345,2025-07-20,C00988,P0050,Store,3,11369,34107
O007346,2026-05-07,C00156,P0025,Store,4,6265,25060
O007347,2026-03-28,C00884,P0195,Marketplace,4,2617,10468
O007348,2025-06-03,C00998,P0126,Online,1,11142,11142
O007349,2025-01-06,C00879,P0124,Store,1,7379,7379
O007350,2026-04-07,C00577,P0177,Online,5,7088,35440
O007351,2026-03-31,C00519,P0159,Marketplace,1,6728,6728
O007352,2025-06-14,C00833,P0075,Online,1,9838,9838
O007353,2026-01-05,C00211,P0029,Store,2,2877,5754
O007354,2025-05-20,C00976,P0006,Mobile App,2,4011,8022
O007355,2025-08-09,C00029,P0152,Marketplace,3,3138,9414
O007356,2026-04-03,C00532,P0020,Marketplace,3,950,2850
O007357,2025-06-26,C00060,P0198,Marketplace,4,1022,4088
O007358,2026-01-20,C00721,P0117,Store,3,2344,7032
O007359,2025-03-19,C00232,P0092,Online,4,2496,9984
O007360,2025-03-02,C00404,P0097,Online,2,1728,3456
O007361,2026-05-07,C00658,P0051,Online,4,12792,51168
O007362,2025-06-11,C00790,P0024,Marketplace,1,10615,10615
O007363,2026-01-24,C00878,P0008,Marketplace,2,3811,7622
O007364,2025-01-31,C00435,P0198,Marketplace,2,1022,2044
O007365,2025-01-07,C00354,P0119,Mobile App,1,352,352
O007366,2026-03-18,C00858,P0104,Marketplace,5,3766,18830
O007367,2025-05-06,C00882,P0102,Store,5,4873,24365
O007368,2025-04-22,C00707,P0197,Marketplace,2,3785,7570
O007369,2025-09-10,C00111,P0016,Mobile App,1,8985,8985
O007370,2026-02-05,C00028,P0134,Marketplace,1,14062,14062
O007371,2025-12-02,C00050,P0017,Marketplace,3,1491,4473
O007372,2025-04-04,C00222,P0051,Mobile App,2,12792,25584
O007373,2026-02-14,C00771,P0056,Marketplace,1,14462,14462
O007374,2026-02-03,C00503,P0087,Mobile App,5,14353,71765
O007375,2025-12-22,C00539,P0074,Store,5,1249,6245
O007376,2025-05-05,C00480,P0160,Mobile App,2,14361,28722
O007377,2026-03-07,C00592,P0154,Marketplace,1,4571,4571
O007378,2025-09-26,C00872,P0048,Mobile App,2,8869,17738
O007379,2025-12-18,C00383,P0139,Mobile App,2,9238,18476
O007380,2025-07-02,C00324,P0191,Online,3,7984,23952
O007381,2026-01-29,C00118,P0055,Marketplace,5,8401,42005
O007382,2026-04-16,C00319,P0007,Store,2,9395,18790
O007383,2025-08-08,C00508,P0200,Store,2,2384,4768
O007384,2025-04-11,C00406,P0141,Store,4,1432,5728
O007385,2025-09-30,C00018,P0038,Online,2,4240,8480
O007386,2025-07-30,C00262,P0067,Marketplace,2,9207,18414
O007387,2025-06-09,C00424,P0094,Marketplace,5,14527,72635
O007388,2025-08-09,C00756,P0071,Marketplace,5,11204,56020
O007389,2025-02-20,C00403,P0183,Store,3,7818,23454
O007390,2025-03-08,C00040,P0126,Marketplace,1,11142,11142
O007391,2025-08-23,C00341,P0059,Mobile App,1,9037,9037
O007392,2025-08-15,C00493,P0044,Marketplace,5,2704,13520
O007393,2025-05-14,C00367,P0010,Mobile App,1,11638,11638
O007394,2025-02-22,C00114,P0002,Mobile App,5,4212,21060
O007395,2025-07-09,C00450,P0065,Store,1,13569,13569
O007396,2025-12-28,C00320,P0140,Store,1,9389,9389
O007397,2026-04-02,C00071,P0180,Online,4,6853,27412
O007398,2025-07-15,C00122,P0107,Online,5,8438,42190
O007399,2026-04-15,C00032,P0079,Store,4,14284,57136
O007400,2025-02-15,C00529,P0097,Store,1,1728,1728
O007401,2026-02-05,C00341,P0103,Mobile App,1,2736,2736
O007402,2025-07-14,C00995,P0087,Mobile App,3,14353,43059
O007403,2026-01-15,C00408,P0067,Store,2,9207,18414
O007404,2026-01-21,C00262,P0098,Store,5,6858,34290
O007405,2025-02-15,C00274,P0128,Online,4,4533,18132
O007406,2026-03-26,C00819,P0051,Mobile App,3,12792,38376
O007407,2025-05-24,C00347,P0162,Mobile App,3,11333,33999
O007408,2026-02-08,C00435,P0173,Online,4,11068,44272
O007409,2025-01-04,C00872,P0003,Online,2,12266,24532
O007410,2026-05-05,C00424,P0024,Store,5,10615,53075
O007411,2026-02-02,C00154,P0039,Store,4,12439,49756
O007412,2026-02-14,C00602,P0134,Marketplace,4,14062,56248
O007413,2025-12-20,C00102,P0069,Marketplace,2,3670,7340
O007414,2025-07-19,C00817,P0191,Store,2,7984,15968
O007415,2025-12-03,C00805,P0137,Online,3,12834,38502
O007416,2026-03-05,C00696,P0149,Marketplace,3,10368,31104
O007417,2025-04-10,C00265,P0006,Online,5,4011,20055
O007418,2025-10-21,C00088,P0200,Marketplace,5,2384,11920
O007419,2025-01-17,C00557,P0175,Online,3,5544,16632
O007420,2025-07-30,C00823,P0018,Mobile App,2,13788,27576
O007421,2025-05-04,C00282,P0193,Mobile App,1,11969,11969
O007422,2025-04-07,C00893,P0144,Marketplace,3,7241,21723
O007423,2025-01-08,C00708,P0119,Marketplace,1,352,352
O007424,2026-04-21,C00585,P0045,Mobile App,4,13177,52708
O007425,2025-06-21,C00898,P0183,Online,5,7818,39090
O007426,2025-11-01,C00978,P0079,Mobile App,2,14284,28568
O007427,2025-11-10,C00767,P0066,Marketplace,3,2303,6909
O007428,2025-06-18,C00301,P0110,Store,5,9949,49745
O007429,2026-03-08,C00713,P0022,Mobile App,4,14213,56852
O007430,2025-09-01,C00352,P0112,Store,2,9685,19370
O007431,2026-05-11,C00013,P0129,Online,1,12363,12363
O007432,2025-11-28,C00458,P0107,Store,1,8438,8438
O007433,2025-08-25,C00594,P0070,Mobile App,3,11880,35640
O007434,2025-10-27,C00189,P0179,Store,3,10284,30852
O007435,2026-02-22,C00420,P0081,Store,1,11160,11160
O007436,2026-02-26,C00167,P0142,Marketplace,2,9138,18276
O007437,2025-11-07,C00499,P0072,Online,5,7377,36885
O007438,2025-01-28,C00093,P0176,Marketplace,1,9283,9283
O007439,2025-10-12,C00990,P0004,Online,4,9874,39496
O007440,2025-05-26,C00652,P0033,Mobile App,5,6772,33860
O007441,2026-05-03,C00077,P0115,Store,4,4472,17888
O007442,2026-03-24,C00797,P0011,Mobile App,3,4752,14256
O007443,2025-02-16,C00716,P0144,Mobile App,3,7241,21723
O007444,2025-06-10,C00731,P0045,Mobile App,2,13177,26354
O007445,2026-02-08,C00909,P0199,Store,2,14099,28198
O007446,2025-09-05,C00174,P0164,Marketplace,2,3125,6250
O007447,2026-03-17,C00416,P0183,Marketplace,3,7818,23454
O007448,2025-03-05,C00676,P0147,Store,5,11374,56870
O007449,2025-08-01,C00907,P0013,Mobile App,2,1719,3438
O007450,2025-11-23,C00468,P0097,Marketplace,3,1728,5184
O007451,2025-06-24,C00531,P0025,Store,1,6265,6265
O007452,2026-03-04,C00538,P0187,Marketplace,1,8645,8645
O007453,2026-02-09,C00609,P0010,Mobile App,5,11638,58190
O007454,2025-09-07,C00746,P0019,Online,1,9659,9659
O007455,2025-03-03,C00078,P0030,Mobile App,4,4622,18488
O007456,2025-05-11,C00391,P0103,Online,3,2736,8208
O007457,2026-03-15,C00517,P0027,Store,5,10180,50900
O007458,2025-08-23,C00372,P0016,Mobile App,5,8985,44925
O007459,2026-03-24,C00941,P0045,Marketplace,3,13177,39531
O007460,2026-04-15,C00560,P0055,Mobile App,5,8401,42005
O007461,2025-05-04,C00509,P0182,Marketplace,2,7243,14486
O007462,2025-12-12,C00859,P0075,Marketplace,5,9838,49190
O007463,2025-01-29,C00481,P0118,Online,1,7691,7691
O007464,2025-06-24,C00249,P0162,Store,2,11333,22666
O007465,2025-03-22,C00089,P0086,Online,1,7139,7139
O007466,2026-01-22,C00170,P0141,Marketplace,2,1432,2864
O007467,2026-05-13,C00600,P0124,Online,5,7379,36895
O007468,2025-12-07,C00416,P0158,Marketplace,4,3852,15408
O007469,2025-03-17,C00555,P0187,Marketplace,1,8645,8645
O007470,2025-10-09,C00221,P0093,Mobile App,2,4763,9526
O007471,2025-07-29,C00315,P0118,Marketplace,1,7691,7691
O007472,2025-03-10,C00999,P0195,Online,5,2617,13085
O007473,2026-03-01,C00015,P0197,Store,1,3785,3785
O007474,2025-01-05,C00852,P0175,Online,4,5544,22176
O007475,2026-02-20,C00252,P0115,Marketplace,1,4472,4472
O007476,2025-09-28,C00647,P0134,Marketplace,1,14062,14062
O007477,2026-01-20,C00827,P0183,Store,4,7818,31272
O007478,2025-09-13,C00820,P0043,Online,1,12582,12582
O007479,2025-05-01,C00280,P0147,Mobile App,5,11374,56870
O007480,2025-12-11,C00712,P0153,Marketplace,2,13018,26036
O007481,2025-10-04,C00451,P0126,Marketplace,3,11142,33426
O007482,2025-11-12,C00420,P0176,Mobile App,2,9283,18566
O007483,2026-02-13,C00294,P0016,Mobile App,4,8985,35940
O007484,2025-06-12,C00453,P0088,Store,4,11232,44928
O007485,2025-07-22,C00370,P0110,Mobile App,4,9949,39796
O007486,2025-09-19,C00165,P0023,Online,5,6427,32135
O007487,2025-05-19,C00511,P0115,Marketplace,5,4472,22360
O007488,2025-01-02,C00880,P0148,Online,3,5994,17982
O007489,2025-06-20,C00784,P0050,Store,3,11369,34107
O007490,2025-02-01,C00191,P0194,Marketplace,2,8299,16598
O007491,2025-11-10,C00232,P0046,Online,4,9971,39884
O007492,2026-03-09,C00762,P0056,Marketplace,2,14462,28924
O007493,2025-06-26,C00176,P0170,Mobile App,3,227,681
O007494,2025-05-04,C00011,P0114,Online,2,10970,21940
O007495,2026-02-02,C00779,P0119,Online,3,352,1056
O007496,2025-04-27,C00344,P0188,Online,4,1730,6920
O007497,2025-06-25,C00151,P0111,Store,5,6815,34075
O007498,2025-07-24,C00763,P0070,Marketplace,4,11880,47520
O007499,2025-03-06,C00351,P0095,Store,1,13438,13438
O007500,2025-10-31,C00026,P0124,Online,5,7379,36895
O007501,2026-03-07,C00859,P0185,Store,3,13204,39612
O007502,2025-11-04,C00954,P0103,Store,4,2736,10944
O007503,2025-09-10,C00445,P0050,Store,2,11369,22738
O007504,2025-03-08,C00154,P0056,Mobile App,3,14462,43386
O007505,2025-03-23,C00792,P0179,Store,4,10284,41136
O007506,2026-04-04,C00806,P0120,Store,2,1400,2800
O007507,2025-04-06,C00346,P0128,Store,2,4533,9066
O007508,2025-04-30,C00830,P0027,Store,1,10180,10180
O007509,2026-02-27,C00786,P0184,Online,4,11269,45076
O007510,2025-12-21,C00599,P0002,Mobile App,5,4212,21060
O007511,2025-05-09,C00959,P0037,Online,2,2540,5080
O007512,2025-01-06,C00274,P0053,Store,4,2791,11164
O007513,2026-03-31,C00780,P0049,Store,2,11345,22690
O007514,2025-11-20,C00642,P0175,Store,1,5544,5544
O007515,2025-07-07,C00409,P0137,Online,3,12834,38502
O007516,2025-11-27,C00499,P0033,Online,3,6772,20316
O007517,2025-04-23,C00451,P0069,Online,4,3670,14680
O007518,2026-02-15,C00728,P0152,Mobile App,5,3138,15690
O007519,2025-09-02,C00973,P0193,Marketplace,1,11969,11969
O007520,2025-10-04,C00017,P0147,Marketplace,4,11374,45496
O007521,2026-03-09,C00723,P0076,Mobile App,3,9841,29523
O007522,2026-01-08,C00852,P0079,Store,3,14284,42852
O007523,2025-09-08,C00682,P0025,Store,3,6265,18795
O007524,2025-12-09,C00162,P0119,Marketplace,5,352,1760
O007525,2025-06-15,C00212,P0075,Store,1,9838,9838
O007526,2025-04-12,C00664,P0162,Marketplace,4,11333,45332
O007527,2025-07-05,C00632,P0134,Store,5,14062,70310
O007528,2025-09-27,C00570,P0068,Store,2,8845,17690
O007529,2025-01-20,C00227,P0163,Marketplace,5,652,3260
O007530,2025-08-28,C00936,P0158,Store,5,3852,19260
O007531,2025-02-11,C00711,P0174,Mobile App,2,8508,17016
O007532,2025-03-26,C00097,P0006,Mobile App,2,4011,8022
O007533,2026-02-27,C00691,P0194,Marketplace,5,8299,41495
O007534,2026-02-04,C00083,P0089,Online,3,1193,3579
O007535,2025-01-06,C00406,P0033,Marketplace,3,6772,20316
O007536,2025-07-27,C00654,P0112,Online,5,9685,48425
O007537,2025-04-25,C00305,P0104,Marketplace,4,3766,15064
O007538,2025-02-17,C00892,P0107,Mobile App,4,8438,33752
O007539,2025-12-14,C00545,P0146,Marketplace,5,14927,74635
O007540,2025-10-14,C00598,P0064,Mobile App,2,1603,3206
O007541,2025-02-15,C00912,P0186,Online,5,10994,54970
O007542,2025-06-21,C00190,P0060,Mobile App,5,10013,50065
O007543,2025-07-15,C00173,P0038,Store,4,4240,16960
O007544,2025-06-30,C00580,P0027,Marketplace,3,10180,30540
O007545,2025-06-01,C00211,P0062,Marketplace,4,14596,58384
O007546,2025-11-06,C00264,P0059,Mobile App,5,9037,45185
O007547,2025-01-04,C00206,P0153,Mobile App,3,13018,39054
O007548,2025-08-01,C00371,P0083,Marketplace,3,4181,12543
O007549,2025-04-12,C00077,P0200,Marketplace,3,2384,7152
O007550,2025-09-09,C00223,P0015,Online,5,13423,67115
O007551,2026-01-14,C00873,P0014,Online,2,6081,12162
O007552,2026-01-12,C00827,P0005,Marketplace,2,688,1376
O007553,2025-12-10,C00386,P0053,Store,4,2791,11164
O007554,2025-06-29,C00754,P0175,Marketplace,2,5544,11088
O007555,2025-04-15,C00738,P0169,Store,4,4373,17492
O007556,2025-05-26,C00941,P0044,Marketplace,2,2704,5408
O007557,2025-04-20,C00613,P0069,Online,5,3670,18350
O007558,2025-01-03,C00817,P0110,Online,4,9949,39796
O007559,2025-01-18,C00618,P0149,Online,1,10368,10368
O007560,2025-09-23,C00442,P0078,Marketplace,5,3950,19750
O007561,2026-01-18,C00453,P0185,Store,1,13204,13204
O007562,2025-07-31,C00317,P0191,Mobile App,2,7984,15968
O007563,2026-02-01,C00788,P0194,Store,4,8299,33196
O007564,2025-09-21,C00366,P0171,Mobile App,4,6167,24668
O007565,2025-02-16,C00496,P0162,Marketplace,3,11333,33999
O007566,2025-12-10,C00024,P0015,Store,5,13423,67115
O007567,2026-04-16,C00425,P0127,Mobile App,1,11068,11068
O007568,2025-11-23,C00973,P0198,Online,3,1022,3066
O007569,2025-06-29,C00770,P0004,Marketplace,3,9874,29622
O007570,2025-08-03,C00446,P0064,Mobile App,3,1603,4809
O007571,2026-02-10,C00219,P0066,Store,4,2303,9212
O007572,2026-01-29,C00563,P0139,Online,4,9238,36952
O007573,2025-03-08,C00514,P0191,Online,3,7984,23952
O007574,2025-07-19,C00448,P0169,Mobile App,3,4373,13119
O007575,2025-04-08,C00454,P0023,Mobile App,5,6427,32135
O007576,2025-08-15,C00093,P0190,Store,4,600,2400
O007577,2025-05-06,C00835,P0114,Mobile App,3,10970,32910
O007578,2025-11-07,C00840,P0091,Marketplace,1,3339,3339
O007579,2025-11-13,C00220,P0131,Online,3,11957,35871
O007580,2026-01-18,C00332,P0102,Online,2,4873,9746
O007581,2025-01-24,C00524,P0039,Marketplace,2,12439,24878
O007582,2026-02-15,C00623,P0072,Store,4,7377,29508
O007583,2025-06-02,C00794,P0068,Store,2,8845,17690
O007584,2025-09-28,C00416,P0092,Mobile App,3,2496,7488
O007585,2025-04-06,C00840,P0046,Online,1,9971,9971
O007586,2025-07-19,C00033,P0176,Store,3,9283,27849
O007587,2025-02-02,C00006,P0130,Online,4,4662,18648
O007588,2026-03-21,C00318,P0054,Marketplace,3,12030,36090
O007589,2025-07-15,C00438,P0160,Online,3,14361,43083
O007590,2026-02-15,C00061,P0077,Store,5,1363,6815
O007591,2025-05-13,C00452,P0123,Mobile App,4,6254,25016
O007592,2026-01-12,C00936,P0118,Online,4,7691,30764
O007593,2025-08-07,C00084,P0169,Store,1,4373,4373
O007594,2026-02-20,C00347,P0046,Online,1,9971,9971
